8,137254901960784; 40,000000000000014
8,823529411764707; 39,40476190476192
10,294117647058822; 38,928571428571445
11,470588235294118; 38,21428571428573
11,862745098039216; 39,40476190476192
13,823529411764705; 39,76190476190477
15,392156862745098; 40,47619047619049
16,862745098039213; 41,309523809523824
17,54901960784313; 42,380952380952394
19,6078431372549; 41,190476190476204
19,999999999999996; 43,21428571428573
19,313725490196077; 45,119047619047635
21,274509803921564; 45,238095238095255
22,45098039215686; 45,238095238095255
23,33333333333333; 46,785714285714306
22,941176470588232; 47,3809523809524
24,607843137254896; 48,095238095238116
26,274509803921564; 46,666666666666686
26,86274509803921; 45,000000000000014
28,627450980392155; 45,000000000000014
29,2156862745098; 41,66666666666668
28,52941176470588; 40,47619047619049
29,999999999999993; 37,619047619047635
29,999999999999993; 34,76190476190477
30,98039215686274; 31,07142857142858
32,45098039215686; 30,238095238095248
34,803921568627445; 30,47619047619049
35,29411764705882; 28,80952380952382
37,058823529411754; 28,57142857142858
36,96078431372548; 27,26190476190477
39,41176470588235; 27,857142857142865
41,56862745098039; 28,214285714285726
42,74509803921568; 23,33333333333334
43,725490196078425; 19,64285714285715
41,96078431372548; 17,5
40,29411764705882; 16,190476190476197
40,3921568627451; 14,642857142857146
39,2156862745098; 13,80952380952381
37,25490196078431; 11,30952380952381
36,56862745098039; 8,92857142857143
35,78431372549019; 7,142857142857146
33,33333333333333; 7,0238095238095255
32,647058823529406; 6,666666666666671
32,549019607843135; 4,285714285714285
33,725490196078425; 3,69047619047619
31,960784313725483; 1,547619047619044
31,37254901960784; 0,8333333333333286
30,39215686274509; 0,952380952380949
30,39215686274509; 3,095238095238095
29,411764705882348; 5,595238095238095
30,588235294117638; 6,666666666666671
29,999999999999993; 7,857142857142861
28,235294117647054; 8,095238095238095
26,66666666666666; 9,166666666666664
25,49019607843137; 10,952380952380956
24,117647058823522; 10,714285714285715
23,529411764705877; 8,80952380952381
21,960784313725487; 11,071428571428577
19,999999999999996; 11,30952380952381
18,72549019607843; 14,880952380952387
17,941176470588232; 18,571428571428577
15,098039215686272; 19,285714285714292
13,627450980392156; 19,52380952380953
12,450980392156861; 17,261904761904766
10,980392156862743; 17,261904761904766
8,92156862745098; 18,928571428571434
6,9607843137254894; 19,64285714285715
4,901960784313725; 18,095238095238102
4,117647058823529; 20,95238095238096
5; 25,119047619047628
5,392156862745097; 28,80952380952382
3,8235294117647047; 31,428571428571438
5,392156862745097; 34,16666666666668
5,686274509803921; 36,190476190476204
6,764705882352939; 36,90476190476192
6,372549019607841; 39,16666666666668
7,156862745098038; 39,047619047619065
6,470588235294117; 40,119047619047635
